name	bin_id	collection_id	profile_db_path	contigs_db_path
HLII_Prochlorococcus_sp__AG_449_K21_cc	HLII_Prochlorococcus_sp__AG_449_K21_cc	Genomes_Pro618	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/SAMPLE_Profile_db/MERGE_506/pct95/PROFILE.db	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/II_Metabolic_SAMPLE_db/Pro_outsyn-CONTIGS.db
HLII_Prochlorococcus_sp__AG_449_O05_cc	HLII_Prochlorococcus_sp__AG_449_O05_cc	Genomes_Pro618	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/SAMPLE_Profile_db/MERGE_506/pct95/PROFILE.db	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/II_Metabolic_SAMPLE_db/Pro_outsyn-CONTIGS.db
HLII_Prochlorococcus_sp__AG_455_E15_cc	HLII_Prochlorococcus_sp__AG_455_E15_cc	Genomes_Pro618	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/SAMPLE_Profile_db/MERGE_506/pct95/PROFILE.db	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/II_Metabolic_SAMPLE_db/Pro_outsyn-CONTIGS.db
HLII_Prochlorococcus_sp__AG_459_B06_cc	HLII_Prochlorococcus_sp__AG_459_B06_cc	Genomes_Pro618	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/SAMPLE_Profile_db/MERGE_506/pct95/PROFILE.db	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/II_Metabolic_SAMPLE_db/Pro_outsyn-CONTIGS.db
HLII_Prochlorococcus_sp__AG_459_E08_cc	HLII_Prochlorococcus_sp__AG_459_E08_cc	Genomes_Pro618	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/SAMPLE_Profile_db/MERGE_506/pct95/PROFILE.db	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/II_Metabolic_SAMPLE_db/Pro_outsyn-CONTIGS.db
HLII_Prochlorococcus_sp__AG_459_N19_cc	HLII_Prochlorococcus_sp__AG_459_N19_cc	Genomes_Pro618	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/SAMPLE_Profile_db/MERGE_506/pct95/PROFILE.db	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/II_Metabolic_SAMPLE_db/Pro_outsyn-CONTIGS.db
HLII_Prochlorococcus_sp__AG_459_O09_cc	HLII_Prochlorococcus_sp__AG_459_O09_cc	Genomes_Pro618	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/SAMPLE_Profile_db/MERGE_506/pct95/PROFILE.db	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/II_Metabolic_SAMPLE_db/Pro_outsyn-CONTIGS.db
HLII_Prochlorococcus_sp__AG_459_P20_cc	HLII_Prochlorococcus_sp__AG_459_P20_cc	Genomes_Pro618	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/SAMPLE_Profile_db/MERGE_506/pct95/PROFILE.db	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/II_Metabolic_SAMPLE_db/Pro_outsyn-CONTIGS.db
HLII_Prochlorococcus_sp__AG_670_J21_cc	HLII_Prochlorococcus_sp__AG_670_J21_cc	Genomes_Pro618	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/SAMPLE_Profile_db/MERGE_506/pct95/PROFILE.db	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/II_Metabolic_SAMPLE_db/Pro_outsyn-CONTIGS.db
HLII_Prochlorococcus_sp__AH_716_C14_cc	HLII_Prochlorococcus_sp__AH_716_C14_cc	Genomes_Pro618	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/SAMPLE_Profile_db/MERGE_506/pct95/PROFILE.db	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/II_Metabolic_SAMPLE_db/Pro_outsyn-CONTIGS.db
HLII_Prochlorococcus_sp__AH_716_I07_cc	HLII_Prochlorococcus_sp__AH_716_I07_cc	Genomes_Pro618	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/SAMPLE_Profile_db/MERGE_506/pct95/PROFILE.db	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/II_Metabolic_SAMPLE_db/Pro_outsyn-CONTIGS.db
HLII_Prochlorococcus_sp__AH_716_I09_cc	HLII_Prochlorococcus_sp__AH_716_I09_cc	Genomes_Pro618	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/SAMPLE_Profile_db/MERGE_506/pct95/PROFILE.db	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/II_Metabolic_SAMPLE_db/Pro_outsyn-CONTIGS.db
HLII_Prochlorococcus_sp__AH_716_J09_cc	HLII_Prochlorococcus_sp__AH_716_J09_cc	Genomes_Pro618	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/SAMPLE_Profile_db/MERGE_506/pct95/PROFILE.db	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/II_Metabolic_SAMPLE_db/Pro_outsyn-CONTIGS.db
HLII_Prochlorococcus_sp__AH_716_J21_cc	HLII_Prochlorococcus_sp__AH_716_J21_cc	Genomes_Pro618	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/SAMPLE_Profile_db/MERGE_506/pct95/PROFILE.db	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/II_Metabolic_SAMPLE_db/Pro_outsyn-CONTIGS.db
HLII_Prochlorococcus_sp__AH_716_M06_cc	HLII_Prochlorococcus_sp__AH_716_M06_cc	Genomes_Pro618	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/SAMPLE_Profile_db/MERGE_506/pct95/PROFILE.db	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/II_Metabolic_SAMPLE_db/Pro_outsyn-CONTIGS.db
HLII_Prochlorococcus_sp__AH_716_M09_cc	HLII_Prochlorococcus_sp__AH_716_M09_cc	Genomes_Pro618	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/SAMPLE_Profile_db/MERGE_506/pct95/PROFILE.db	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/II_Metabolic_SAMPLE_db/Pro_outsyn-CONTIGS.db
HLII_Prochlorococcus_sp__AH_716_P05_cc	HLII_Prochlorococcus_sp__AH_716_P05_cc	Genomes_Pro618	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/SAMPLE_Profile_db/MERGE_506/pct95/PROFILE.db	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/II_Metabolic_SAMPLE_db/Pro_outsyn-CONTIGS.db
HLII_Prochlorococcus_sp__AH_716_P08_cc	HLII_Prochlorococcus_sp__AH_716_P08_cc	Genomes_Pro618	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/SAMPLE_Profile_db/MERGE_506/pct95/PROFILE.db	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/II_Metabolic_SAMPLE_db/Pro_outsyn-CONTIGS.db
HLII_Prochlorococcus_sp__AH_736_A21_cc	HLII_Prochlorococcus_sp__AH_736_A21_cc	Genomes_Pro618	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/SAMPLE_Profile_db/MERGE_506/pct95/PROFILE.db	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/II_Metabolic_SAMPLE_db/Pro_outsyn-CONTIGS.db
HLII_Prochlorococcus_sp__AH_736_B04_cc	HLII_Prochlorococcus_sp__AH_736_B04_cc	Genomes_Pro618	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/SAMPLE_Profile_db/MERGE_506/pct95/PROFILE.db	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/II_Metabolic_SAMPLE_db/Pro_outsyn-CONTIGS.db
HLII_Prochlorococcus_sp__AH_736_B20_cc	HLII_Prochlorococcus_sp__AH_736_B20_cc	Genomes_Pro618	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/SAMPLE_Profile_db/MERGE_506/pct95/PROFILE.db	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/II_Metabolic_SAMPLE_db/Pro_outsyn-CONTIGS.db
HLII_Prochlorococcus_sp__AH_736_D23_cc	HLII_Prochlorococcus_sp__AH_736_D23_cc	Genomes_Pro618	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/SAMPLE_Profile_db/MERGE_506/pct95/PROFILE.db	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/II_Metabolic_SAMPLE_db/Pro_outsyn-CONTIGS.db
HLII_Prochlorococcus_sp__AH_736_E15_cc	HLII_Prochlorococcus_sp__AH_736_E15_cc	Genomes_Pro618	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/SAMPLE_Profile_db/MERGE_506/pct95/PROFILE.db	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/II_Metabolic_SAMPLE_db/Pro_outsyn-CONTIGS.db
HLII_Prochlorococcus_sp__AH_736_E19_cc	HLII_Prochlorococcus_sp__AH_736_E19_cc	Genomes_Pro618	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/SAMPLE_Profile_db/MERGE_506/pct95/PROFILE.db	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/II_Metabolic_SAMPLE_db/Pro_outsyn-CONTIGS.db
HLII_Prochlorococcus_sp__AH_736_F09_cc	HLII_Prochlorococcus_sp__AH_736_F09_cc	Genomes_Pro618	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/SAMPLE_Profile_db/MERGE_506/pct95/PROFILE.db	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/II_Metabolic_SAMPLE_db/Pro_outsyn-CONTIGS.db
HLII_Prochlorococcus_sp__AH_736_K15_cc	HLII_Prochlorococcus_sp__AH_736_K15_cc	Genomes_Pro618	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/SAMPLE_Profile_db/MERGE_506/pct95/PROFILE.db	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/II_Metabolic_SAMPLE_db/Pro_outsyn-CONTIGS.db
HLII_Prochlorococcus_sp__AH_736_K20_cc	HLII_Prochlorococcus_sp__AH_736_K20_cc	Genomes_Pro618	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/SAMPLE_Profile_db/MERGE_506/pct95/PROFILE.db	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/II_Metabolic_SAMPLE_db/Pro_outsyn-CONTIGS.db
HLII_Prochlorococcus_sp__AH_736_K21_cc	HLII_Prochlorococcus_sp__AH_736_K21_cc	Genomes_Pro618	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/SAMPLE_Profile_db/MERGE_506/pct95/PROFILE.db	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/II_Metabolic_SAMPLE_db/Pro_outsyn-CONTIGS.db
HLII_Prochlorococcus_sp__AH_736_L23_cc	HLII_Prochlorococcus_sp__AH_736_L23_cc	Genomes_Pro618	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/SAMPLE_Profile_db/MERGE_506/pct95/PROFILE.db	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/II_Metabolic_SAMPLE_db/Pro_outsyn-CONTIGS.db
HLII_Prochlorococcus_sp__AH_736_M13_cc	HLII_Prochlorococcus_sp__AH_736_M13_cc	Genomes_Pro618	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/SAMPLE_Profile_db/MERGE_506/pct95/PROFILE.db	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/II_Metabolic_SAMPLE_db/Pro_outsyn-CONTIGS.db
HLII_Prochlorococcus_sp__AH_736_N03_cc	HLII_Prochlorococcus_sp__AH_736_N03_cc	Genomes_Pro618	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/SAMPLE_Profile_db/MERGE_506/pct95/PROFILE.db	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/II_Metabolic_SAMPLE_db/Pro_outsyn-CONTIGS.db
HLII_Prochlorococcus_sp__AH_736_N17_cc	HLII_Prochlorococcus_sp__AH_736_N17_cc	Genomes_Pro618	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/SAMPLE_Profile_db/MERGE_506/pct95/PROFILE.db	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/II_Metabolic_SAMPLE_db/Pro_outsyn-CONTIGS.db
HLII_Prochlorococcus_sp__ALOHA_A2_0_50_cc	HLII_Prochlorococcus_sp__ALOHA_A2_0_50_cc	Genomes_Pro618	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/SAMPLE_Profile_db/MERGE_506/pct95/PROFILE.db	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/II_Metabolic_SAMPLE_db/Pro_outsyn-CONTIGS.db
HLII_Prochlorococcus_sp__HOT208_60m_808G21_cc	HLII_Prochlorococcus_sp__HOT208_60m_808G21_cc	Genomes_Pro618	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/SAMPLE_Profile_db/MERGE_506/pct95/PROFILE.db	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/II_Metabolic_SAMPLE_db/Pro_outsyn-CONTIGS.db
HLII_Prochlorococcus_sp__HOT208_60m_813B04_cc	HLII_Prochlorococcus_sp__HOT208_60m_813B04_cc	Genomes_Pro618	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/SAMPLE_Profile_db/MERGE_506/pct95/PROFILE.db	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/II_Metabolic_SAMPLE_db/Pro_outsyn-CONTIGS.db
HLII_Prochlorococcus_sp__HOT208_60m_813G15_cc	HLII_Prochlorococcus_sp__HOT208_60m_813G15_cc	Genomes_Pro618	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/SAMPLE_Profile_db/MERGE_506/pct95/PROFILE.db	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/II_Metabolic_SAMPLE_db/Pro_outsyn-CONTIGS.db
HLII_Prochlorococcus_sp__HOT208_60m_813L03_cc	HLII_Prochlorococcus_sp__HOT208_60m_813L03_cc	Genomes_Pro618	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/SAMPLE_Profile_db/MERGE_506/pct95/PROFILE.db	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/II_Metabolic_SAMPLE_db/Pro_outsyn-CONTIGS.db
HLII_Prochlorococcus_sp__HOT212_60m_824E10_cc	HLII_Prochlorococcus_sp__HOT212_60m_824E10_cc	Genomes_Pro618	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/SAMPLE_Profile_db/MERGE_506/pct95/PROFILE.db	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/II_Metabolic_SAMPLE_db/Pro_outsyn-CONTIGS.db
HLII_Prochlorococcus_sp__HOT212_60m_824O11_cc	HLII_Prochlorococcus_sp__HOT212_60m_824O11_cc	Genomes_Pro618	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/SAMPLE_Profile_db/MERGE_506/pct95/PROFILE.db	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/II_Metabolic_SAMPLE_db/Pro_outsyn-CONTIGS.db
HLII_Prochlorococcus_sp__MIT_0604_cc	HLII_Prochlorococcus_sp__MIT_0604_cc	Genomes_Pro618	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/SAMPLE_Profile_db/MERGE_506/pct95/PROFILE.db	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/II_Metabolic_SAMPLE_db/Pro_outsyn-CONTIGS.db
HLII_Prochlorococcus_sp__RS04_cc	HLII_Prochlorococcus_sp__RS04_cc	Genomes_Pro618	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/SAMPLE_Profile_db/MERGE_506/pct95/PROFILE.db	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/II_Metabolic_SAMPLE_db/Pro_outsyn-CONTIGS.db
HLII_Prochlorococcus_sp__scB241_528N17_cc	HLII_Prochlorococcus_sp__scB241_528N17_cc	Genomes_Pro618	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/SAMPLE_Profile_db/MERGE_506/pct95/PROFILE.db	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/II_Metabolic_SAMPLE_db/Pro_outsyn-CONTIGS.db
HLII_Prochlorococcus_sp__scB243_495D8_cc	HLII_Prochlorococcus_sp__scB243_495D8_cc	Genomes_Pro618	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/SAMPLE_Profile_db/MERGE_506/pct95/PROFILE.db	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/II_Metabolic_SAMPLE_db/Pro_outsyn-CONTIGS.db
HLII_Prochlorococcus_sp__scB243_495G23_cc	HLII_Prochlorococcus_sp__scB243_495G23_cc	Genomes_Pro618	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/SAMPLE_Profile_db/MERGE_506/pct95/PROFILE.db	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/II_Metabolic_SAMPLE_db/Pro_outsyn-CONTIGS.db
HLII_Prochlorococcus_sp__scB243_495K23_cc	HLII_Prochlorococcus_sp__scB243_495K23_cc	Genomes_Pro618	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/SAMPLE_Profile_db/MERGE_506/pct95/PROFILE.db	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/II_Metabolic_SAMPLE_db/Pro_outsyn-CONTIGS.db
HLII_Prochlorococcus_sp__scB243_495L20_cc	HLII_Prochlorococcus_sp__scB243_495L20_cc	Genomes_Pro618	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/SAMPLE_Profile_db/MERGE_506/pct95/PROFILE.db	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/II_Metabolic_SAMPLE_db/Pro_outsyn-CONTIGS.db
HLII_Prochlorococcus_sp__scB243_495P20_cc	HLII_Prochlorococcus_sp__scB243_495P20_cc	Genomes_Pro618	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/SAMPLE_Profile_db/MERGE_506/pct95/PROFILE.db	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/II_Metabolic_SAMPLE_db/Pro_outsyn-CONTIGS.db
HLII_Prochlorococcus_sp__scB243_498A3_cc	HLII_Prochlorococcus_sp__scB243_498A3_cc	Genomes_Pro618	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/SAMPLE_Profile_db/MERGE_506/pct95/PROFILE.db	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/II_Metabolic_SAMPLE_db/Pro_outsyn-CONTIGS.db
HLII_Prochlorococcus_sp__scB243_498I20_cc	HLII_Prochlorococcus_sp__scB243_498I20_cc	Genomes_Pro618	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/SAMPLE_Profile_db/MERGE_506/pct95/PROFILE.db	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/II_Metabolic_SAMPLE_db/Pro_outsyn-CONTIGS.db
HLII_Prochlorococcus_sp__scB245a_519O21_cc	HLII_Prochlorococcus_sp__scB245a_519O21_cc	Genomes_Pro618	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/SAMPLE_Profile_db/MERGE_506/pct95/PROFILE.db	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/II_Metabolic_SAMPLE_db/Pro_outsyn-CONTIGS.db
HLII_uncultured_Prochlorococcus_sp__AG_349_A09_cc	HLII_uncultured_Prochlorococcus_sp__AG_349_A09_cc	Genomes_Pro618	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/SAMPLE_Profile_db/MERGE_506/pct95/PROFILE.db	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/II_Metabolic_SAMPLE_db/Pro_outsyn-CONTIGS.db
HLII_uncultured_Prochlorococcus_sp__AG_349_A19_cc	HLII_uncultured_Prochlorococcus_sp__AG_349_A19_cc	Genomes_Pro618	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/SAMPLE_Profile_db/MERGE_506/pct95/PROFILE.db	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/II_Metabolic_SAMPLE_db/Pro_outsyn-CONTIGS.db
HLII_uncultured_Prochlorococcus_sp__AG_349_A23_cc	HLII_uncultured_Prochlorococcus_sp__AG_349_A23_cc	Genomes_Pro618	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/SAMPLE_Profile_db/MERGE_506/pct95/PROFILE.db	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/II_Metabolic_SAMPLE_db/Pro_outsyn-CONTIGS.db
HLII_uncultured_Prochlorococcus_sp__AG_349_C08_cc	HLII_uncultured_Prochlorococcus_sp__AG_349_C08_cc	Genomes_Pro618	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/SAMPLE_Profile_db/MERGE_506/pct95/PROFILE.db	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/II_Metabolic_SAMPLE_db/Pro_outsyn-CONTIGS.db
HLII_uncultured_Prochlorococcus_sp__AG_349_F17_cc	HLII_uncultured_Prochlorococcus_sp__AG_349_F17_cc	Genomes_Pro618	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/SAMPLE_Profile_db/MERGE_506/pct95/PROFILE.db	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/II_Metabolic_SAMPLE_db/Pro_outsyn-CONTIGS.db
HLII_uncultured_Prochlorococcus_sp__AG_349_G11_cc	HLII_uncultured_Prochlorococcus_sp__AG_349_G11_cc	Genomes_Pro618	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/SAMPLE_Profile_db/MERGE_506/pct95/PROFILE.db	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/II_Metabolic_SAMPLE_db/Pro_outsyn-CONTIGS.db
HLII_uncultured_Prochlorococcus_sp__AG_349_G15_cc	HLII_uncultured_Prochlorococcus_sp__AG_349_G15_cc	Genomes_Pro618	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/SAMPLE_Profile_db/MERGE_506/pct95/PROFILE.db	/number1/SUSTech_project/workflow_v2/stage_II_20230928/edge_V_analysis_of_mapping/IV_anvio_metapangenome/II_Metabolic_SAMPLE_db/Pro_outsyn-CONTIGS.db
